recruitment_fact_id,candidate_id,job_role_id,application_date,recruitment_source,stage,interview_score,offer_status,hired_flag,time_to_hire_days,score_band,fast_hire_flag,time_to_hire_category,high_quality_candidate,offer_accepted,hiring_efficiency_score,source_rank,candidate_status,hiring_delay_flag
6268,CAND006268,44,2023-02-06,NAUKRI,APPLIED,1.74,HOLD,0,26,Poor,0,Normal,0,0,100.0,6.0,On Hold,0
6269,CAND006269,20,2024-04-23,NAUKRI,HIRED,1.23,OFFERED,1,34,Poor,0,Slow,0,1,84.45,6.0,Hired,1
6270,CAND006270,44,2025-08-26,NAUKRI,APPLIED,1.13,HOLD,0,38,Poor,0,Slow,0,0,78.95,6.0,On Hold,1
6271,CAND006271,58,2025-09-30,NAUKRI,INTERVIEW,2.35,REJECTED,0,33,Average,0,Slow,0,0,100.0,6.0,Rejected,1
6272,CAND006272,83,2025-01-02,REFERRAL,INTERVIEW,2.86,HOLD,0,16,Average,0,Normal,0,0,100.0,2.0,On Hold,0
6273,CAND006273,22,2024-09-15,REFERRAL,INTERVIEW,3.04,REJECTED,0,18,Good,0,Normal,0,0,100.0,2.0,Rejected,0
6274,CAND006274,45,2023-06-28,REFERRAL,INTERVIEW,4.62,HOLD,0,40,Excellent,0,Slow,1,0,100.0,2.0,On Hold,1
6275,CAND006275,58,2023-07-15,CAMPUS,INTERVIEW,2.91,REJECTED,0,53,Average,0,Slow,0,0,90.65,5.0,Rejected,1
6276,CAND006276,62,2024-07-20,REFERRAL,INTERVIEW,2.13,HOLD,0,20,Average,0,Normal,0,0,100.0,2.0,On Hold,0
6277,CAND006277,28,2025-12-16,LINKEDIN,HIRED,3.64,OFFERED,1,59,Good,0,Slow,0,1,95.6,1.0,Hired,1
6278,CAND006278,53,2025-11-28,CAMPUS,HIRED,3.46,OFFERED,1,53,Good,0,Slow,0,1,98.9,5.0,Hired,1
6279,CAND006279,87,2023-03-24,LINKEDIN,INTERVIEW,4.5,HOLD,0,32,Excellent,0,Slow,1,0,100.0,1.0,On Hold,1
6280,CAND006280,84,2024-05-04,REFERRAL,APPLIED,1.32,HOLD,0,53,Poor,0,Slow,0,0,66.8,2.0,On Hold,1
6281,CAND006281,75,2024-11-25,LINKEDIN,INTERVIEW,4.0,HOLD,0,57,Excellent,0,Slow,1,0,100.0,1.0,On Hold,1
6282,CAND006282,1,2025-04-29,CAMPUS,INTERVIEW,2.56,HOLD,0,20,Average,0,Normal,0,0,100.0,5.0,On Hold,0
6283,CAND006283,35,2023-07-14,CAMPUS,HIRED,3.16,OFFERED,1,40,Good,0,Slow,0,1,100.0,5.0,Hired,1
6284,CAND006284,82,2024-03-22,REFERRAL,APPLIED,1.73,HOLD,0,45,Poor,0,Slow,0,0,80.95,2.0,On Hold,1
6285,CAND006285,37,2024-11-13,CAMPUS,HIRED,3.94,OFFERED,1,21,Good,0,Normal,0,1,100.0,5.0,Hired,0
6286,CAND006286,94,2023-10-11,CAMPUS,INTERVIEW,3.11,HOLD,0,39,Good,0,Slow,0,0,100.0,5.0,On Hold,1
6287,CAND006287,33,2025-07-02,NAUKRI,INTERVIEW,4.72,HOLD,0,26,Excellent,0,Normal,1,0,100.0,6.0,On Hold,0
6288,CAND006288,4,2023-08-11,COMPANY WEBSITE,INTERVIEW,2.89,HOLD,0,23,Average,0,Normal,0,0,100.0,3.0,On Hold,0
6289,CAND006289,55,2024-09-21,AGENCY,INTERVIEW,3.24,REJECTED,0,15,Good,1,Fast,0,0,100.0,4.0,Rejected,0
6290,CAND006290,69,2025-04-30,LINKEDIN,INTERVIEW,4.94,HOLD,0,41,Excellent,0,Slow,1,0,100.0,1.0,On Hold,1
6291,CAND006291,19,2025-08-03,NAUKRI,INTERVIEW,3.61,REJECTED,0,41,Good,0,Slow,0,0,100.0,6.0,Rejected,1
6292,CAND006292,22,2023-06-24,REFERRAL,INTERVIEW,4.68,HOLD,0,58,Excellent,0,Slow,1,0,100.0,2.0,On Hold,1
6293,CAND006293,21,2023-01-08,COMPANY WEBSITE,INTERVIEW,4.76,HOLD,0,27,Excellent,0,Normal,1,0,100.0,3.0,On Hold,0
6294,CAND006294,95,2023-05-08,NAUKRI,INTERVIEW,2.52,REJECTED,0,23,Average,0,Normal,0,0,100.0,6.0,Rejected,0
6295,CAND006295,56,2024-01-14,AGENCY,INTERVIEW,3.07,HOLD,0,28,Good,0,Normal,0,0,100.0,4.0,On Hold,0
6296,CAND006296,91,2025-07-12,AGENCY,HIRED,1.12,OFFERED,1,29,Poor,0,Normal,0,1,87.8,4.0,Hired,0
6297,CAND006297,39,2024-08-03,AGENCY,HIRED,3.14,OFFERED,1,27,Good,0,Normal,0,1,100.0,4.0,Hired,0
6298,CAND006298,93,2025-08-13,REFERRAL,INTERVIEW,2.68,REJECTED,0,25,Average,0,Normal,0,0,100.0,2.0,Rejected,0
6299,CAND006299,95,2025-11-16,CAMPUS,APPLIED,1.9,REJECTED,0,36,Poor,0,Slow,0,0,92.5,5.0,Rejected,1
6300,CAND006300,95,2025-02-21,CAMPUS,INTERVIEW,2.79,REJECTED,0,42,Average,0,Slow,0,0,99.85,5.0,Rejected,1
6301,CAND006301,55,2025-04-19,CAMPUS,INTERVIEW,3.29,HOLD,0,40,Good,0,Slow,0,0,100.0,5.0,On Hold,1
6302,CAND006302,60,2023-03-07,AGENCY,HIRED,2.87,OFFERED,1,28,Average,0,Normal,0,1,100.0,4.0,Hired,0
6303,CAND006303,42,2025-12-04,COMPANY WEBSITE,INTERVIEW,3.06,REJECTED,0,56,Good,0,Slow,0,0,89.9,3.0,Rejected,1
6304,CAND006304,50,2023-09-04,REFERRAL,INTERVIEW,3.67,HOLD,0,34,Good,0,Slow,0,0,100.0,2.0,On Hold,1
6305,CAND006305,89,2025-04-22,REFERRAL,HIRED,2.93,OFFERED,1,47,Average,0,Slow,0,1,96.95,2.0,Hired,1
6306,CAND006306,25,2025-09-23,AGENCY,INTERVIEW,2.0,HOLD,0,36,Average,0,Slow,0,0,94.0,4.0,On Hold,1
6307,CAND006307,52,2024-06-29,CAMPUS,INTERVIEW,3.17,REJECTED,0,58,Good,0,Slow,0,0,89.55,5.0,Rejected,1
6308,CAND006308,56,2025-05-26,REFERRAL,INTERVIEW,2.06,HOLD,0,31,Average,0,Slow,0,0,99.9,2.0,On Hold,1
6309,CAND006309,97,2025-04-03,NAUKRI,HIRED,2.92,OFFERED,1,44,Average,0,Slow,0,1,99.8,6.0,Hired,1
6310,CAND006310,44,2025-12-03,CAMPUS,INTERVIEW,4.94,HOLD,0,19,Excellent,0,Normal,1,0,100.0,5.0,On Hold,0
6311,CAND006311,51,2024-03-29,REFERRAL,INTERVIEW,2.82,HOLD,0,41,Average,0,Slow,0,0,100.0,2.0,On Hold,1
6312,CAND006312,27,2025-02-22,NAUKRI,INTERVIEW,4.13,HOLD,0,58,Excellent,0,Slow,1,0,100.0,6.0,On Hold,1
6313,CAND006313,48,2025-12-28,LINKEDIN,INTERVIEW,3.04,HOLD,0,8,Good,1,Fast,0,0,100.0,1.0,On Hold,0
6314,CAND006314,96,2024-04-01,CAMPUS,HIRED,2.24,OFFERED,1,51,Average,0,Slow,0,1,82.6,5.0,Hired,1
6315,CAND006315,81,2023-04-11,NAUKRI,HIRED,1.03,OFFERED,1,47,Poor,0,Slow,0,1,68.45,6.0,Hired,1
6316,CAND006316,84,2023-12-29,LINKEDIN,INTERVIEW,4.37,REJECTED,0,27,Excellent,0,Normal,1,0,100.0,1.0,Rejected,0
6317,CAND006317,80,2023-04-07,NAUKRI,HIRED,1.13,OFFERED,1,35,Poor,0,Slow,0,1,81.95,6.0,Hired,1
6318,CAND006318,12,2023-02-23,COMPANY WEBSITE,INTERVIEW,4.09,HOLD,0,9,Excellent,1,Fast,1,0,100.0,3.0,On Hold,0
6319,CAND006319,8,2025-02-13,COMPANY WEBSITE,HIRED,4.47,OFFERED,1,53,Excellent,0,Slow,1,1,100.0,3.0,Hired,1
6320,CAND006320,6,2025-01-17,LINKEDIN,HIRED,3.92,OFFERED,1,47,Good,0,Slow,0,1,100.0,1.0,Hired,1
6321,CAND006321,3,2023-01-09,COMPANY WEBSITE,INTERVIEW,3.57,HOLD,0,55,Good,0,Slow,0,0,98.55,3.0,On Hold,1
6322,CAND006322,32,2023-09-02,REFERRAL,INTERVIEW,4.89,HOLD,0,9,Excellent,1,Fast,1,0,100.0,2.0,On Hold,0
6323,CAND006323,72,2023-08-21,COMPANY WEBSITE,APPLIED,1.73,REJECTED,0,41,Poor,0,Slow,0,0,84.95,3.0,Rejected,1
6324,CAND006324,49,2023-12-16,LINKEDIN,INTERVIEW,2.67,REJECTED,0,23,Average,0,Normal,0,0,100.0,1.0,Rejected,0
6325,CAND006325,59,2024-10-31,AGENCY,HIRED,1.57,OFFERED,1,17,Poor,0,Normal,0,1,100.0,4.0,Hired,0
6326,CAND006326,86,2023-10-01,CAMPUS,APPLIED,1.71,REJECTED,0,55,Poor,0,Slow,0,0,70.65,5.0,Rejected,1
6327,CAND006327,88,2025-04-05,NAUKRI,APPLIED,1.34,REJECTED,0,51,Poor,0,Slow,0,0,69.1,6.0,Rejected,1
6328,CAND006328,44,2023-07-15,AGENCY,INTERVIEW,3.26,HOLD,0,44,Good,0,Slow,0,0,100.0,4.0,On Hold,1
6329,CAND006329,13,2023-03-22,AGENCY,APPLIED,1.3,HOLD,0,7,Poor,1,Fast,0,0,100.0,4.0,On Hold,0
6330,CAND006330,54,2023-05-10,LINKEDIN,HIRED,1.35,OFFERED,1,18,Poor,0,Normal,0,1,100.0,1.0,Hired,0
6331,CAND006331,12,2025-12-16,AGENCY,APPLIED,1.28,HOLD,0,36,Poor,0,Slow,0,0,83.2,4.0,On Hold,1
6332,CAND006332,73,2024-11-18,CAMPUS,INTERVIEW,2.26,HOLD,0,14,Average,1,Fast,0,0,100.0,5.0,On Hold,0
6333,CAND006333,84,2025-05-10,LINKEDIN,HIRED,1.83,OFFERED,1,17,Poor,0,Normal,0,1,100.0,1.0,Hired,0
6334,CAND006334,32,2023-06-28,NAUKRI,INTERVIEW,2.41,REJECTED,0,28,Average,0,Normal,0,0,100.0,6.0,Rejected,0
6335,CAND006335,96,2023-10-20,COMPANY WEBSITE,APPLIED,1.02,HOLD,0,10,Poor,1,Fast,0,0,100.0,3.0,On Hold,0
6336,CAND006336,78,2024-02-05,REFERRAL,INTERVIEW,4.89,HOLD,0,50,Excellent,0,Slow,1,0,100.0,2.0,On Hold,1
6337,CAND006337,3,2023-09-21,COMPANY WEBSITE,HIRED,2.1,OFFERED,1,35,Average,0,Slow,0,1,96.5,3.0,Hired,1
6338,CAND006338,18,2023-05-23,CAMPUS,APPLIED,1.54,HOLD,0,9,Poor,1,Fast,0,0,100.0,5.0,On Hold,0
6339,CAND006339,84,2025-07-28,COMPANY WEBSITE,HIRED,4.75,OFFERED,1,50,Excellent,0,Slow,1,1,100.0,3.0,Hired,1
6340,CAND006340,54,2024-10-21,NAUKRI,APPLIED,1.7,REJECTED,0,34,Poor,0,Slow,0,0,91.5,6.0,Rejected,1
6341,CAND006341,40,2025-05-19,COMPANY WEBSITE,HIRED,4.52,OFFERED,1,23,Excellent,0,Normal,1,1,100.0,3.0,Hired,0
6342,CAND006342,47,2024-08-28,AGENCY,HIRED,2.59,OFFERED,1,57,Average,0,Slow,0,1,81.85,4.0,Hired,1
6343,CAND006343,77,2023-05-05,COMPANY WEBSITE,INTERVIEW,3.18,REJECTED,0,16,Good,0,Normal,0,0,100.0,3.0,Rejected,0
6344,CAND006344,22,2023-11-11,COMPANY WEBSITE,INTERVIEW,3.75,REJECTED,0,28,Good,0,Normal,0,0,100.0,3.0,Rejected,0
6345,CAND006345,54,2023-12-04,CAMPUS,APPLIED,1.16,REJECTED,0,19,Poor,0,Normal,0,0,98.4,5.0,Rejected,0
6346,CAND006346,40,2025-01-17,COMPANY WEBSITE,APPLIED,1.07,REJECTED,0,26,Poor,0,Normal,0,0,90.05,3.0,Rejected,0
6347,CAND006347,83,2023-01-15,CAMPUS,INTERVIEW,2.9,HOLD,0,24,Average,0,Normal,0,0,100.0,5.0,On Hold,0
6348,CAND006348,30,2024-01-09,REFERRAL,APPLIED,1.15,HOLD,0,43,Poor,0,Slow,0,0,74.25,2.0,On Hold,1
6349,CAND006349,41,2025-03-08,NAUKRI,HIRED,4.64,OFFERED,1,36,Excellent,0,Slow,1,1,100.0,6.0,Hired,1
6350,CAND006350,84,2025-05-03,COMPANY WEBSITE,INTERVIEW,3.07,REJECTED,0,27,Good,0,Normal,0,0,100.0,3.0,Rejected,0
6351,CAND006351,86,2024-08-20,AGENCY,HIRED,5.0,OFFERED,1,16,Excellent,0,Normal,1,1,100.0,4.0,Hired,0
6352,CAND006352,39,2024-06-29,AGENCY,HIRED,3.42,OFFERED,1,38,Good,0,Slow,0,1,100.0,4.0,Hired,1
6353,CAND006353,42,2023-06-28,LINKEDIN,APPLIED,1.19,REJECTED,0,21,Poor,0,Normal,0,0,96.85,1.0,Rejected,0
6354,CAND006354,82,2024-12-27,REFERRAL,INTERVIEW,4.67,HOLD,0,29,Excellent,0,Normal,1,0,100.0,2.0,On Hold,0
6355,CAND006355,88,2023-03-11,NAUKRI,INTERVIEW,3.0,HOLD,0,34,Good,0,Slow,0,0,100.0,6.0,On Hold,1
6356,CAND006356,39,2023-04-02,AGENCY,HIRED,2.76,OFFERED,1,33,Average,0,Slow,0,1,100.0,4.0,Hired,1
6357,CAND006357,43,2023-05-24,NAUKRI,HIRED,4.13,OFFERED,1,27,Excellent,0,Normal,1,1,100.0,6.0,Hired,0
6358,CAND006358,18,2024-08-24,COMPANY WEBSITE,APPLIED,1.35,HOLD,0,27,Poor,0,Normal,0,0,93.25,3.0,On Hold,0
6359,CAND006359,97,2023-05-31,COMPANY WEBSITE,HIRED,2.01,OFFERED,1,59,Average,0,Slow,0,1,71.15,3.0,Hired,1
6360,CAND006360,96,2023-10-19,LINKEDIN,HIRED,4.89,OFFERED,1,25,Excellent,0,Normal,1,1,100.0,1.0,Hired,0
6361,CAND006361,46,2023-07-24,REFERRAL,INTERVIEW,3.16,HOLD,0,45,Good,0,Slow,0,0,100.0,2.0,On Hold,1
6362,CAND006362,2,2024-12-15,REFERRAL,HIRED,4.0,OFFERED,1,32,Excellent,0,Slow,1,1,100.0,2.0,Hired,1
6363,CAND006363,16,2024-07-16,COMPANY WEBSITE,INTERVIEW,2.24,HOLD,0,58,Average,0,Slow,0,0,75.6,3.0,On Hold,1
6364,CAND006364,9,2024-04-29,REFERRAL,INTERVIEW,4.88,REJECTED,0,40,Excellent,0,Slow,1,0,100.0,2.0,Rejected,1
6365,CAND006365,11,2025-03-07,COMPANY WEBSITE,INTERVIEW,4.04,REJECTED,0,43,Excellent,0,Slow,1,0,100.0,3.0,Rejected,1
6366,CAND006366,29,2025-06-13,LINKEDIN,INTERVIEW,4.6,HOLD,0,10,Excellent,1,Fast,1,0,100.0,1.0,On Hold,0
6367,CAND006367,6,2023-04-12,LINKEDIN,APPLIED,1.44,HOLD,0,11,Poor,1,Fast,0,0,100.0,1.0,On Hold,0
6368,CAND006368,100,2024-05-29,COMPANY WEBSITE,APPLIED,1.03,REJECTED,0,26,Poor,0,Normal,0,0,89.45,3.0,Rejected,0
6369,CAND006369,12,2025-09-23,REFERRAL,APPLIED,1.35,HOLD,0,17,Poor,0,Normal,0,0,100.0,2.0,On Hold,0
6370,CAND006370,11,2025-01-06,LINKEDIN,INTERVIEW,3.26,REJECTED,0,46,Good,0,Slow,0,0,100.0,1.0,Rejected,1
6371,CAND006371,34,2024-09-26,CAMPUS,INTERVIEW,2.63,HOLD,0,16,Average,0,Normal,0,0,100.0,5.0,On Hold,0
6372,CAND006372,81,2025-08-23,REFERRAL,INTERVIEW,4.53,HOLD,0,24,Excellent,0,Normal,1,0,100.0,2.0,On Hold,0
6373,CAND006373,16,2025-10-29,NAUKRI,APPLIED,1.14,REJECTED,0,23,Poor,0,Normal,0,0,94.1,6.0,Rejected,0
6374,CAND006374,8,2024-04-05,CAMPUS,INTERVIEW,3.06,REJECTED,0,46,Good,0,Slow,0,0,99.9,5.0,Rejected,1
6375,CAND006375,78,2023-10-17,AGENCY,HIRED,2.54,OFFERED,1,35,Average,0,Slow,0,1,100.0,4.0,Hired,1
6376,CAND006376,91,2024-12-05,COMPANY WEBSITE,INTERVIEW,3.71,HOLD,0,45,Good,0,Slow,0,0,100.0,3.0,On Hold,1
6377,CAND006377,58,2023-09-06,REFERRAL,HIRED,2.09,OFFERED,1,51,Average,0,Slow,0,1,80.35,2.0,Hired,1
6378,CAND006378,42,2025-12-03,AGENCY,INTERVIEW,3.61,REJECTED,0,15,Good,1,Fast,0,0,100.0,4.0,Rejected,0
6379,CAND006379,74,2025-09-17,CAMPUS,HIRED,1.92,OFFERED,1,56,Poor,0,Slow,0,1,72.8,5.0,Hired,1
6380,CAND006380,24,2024-06-23,NAUKRI,HIRED,1.95,OFFERED,1,46,Poor,0,Slow,0,1,83.25,6.0,Hired,1
6381,CAND006381,32,2023-12-18,REFERRAL,APPLIED,1.78,HOLD,0,17,Poor,0,Normal,0,0,100.0,2.0,On Hold,0
6382,CAND006382,97,2025-09-27,LINKEDIN,HIRED,1.5,OFFERED,1,22,Poor,0,Normal,0,1,100.0,1.0,Hired,0
6383,CAND006383,4,2023-03-12,CAMPUS,INTERVIEW,3.7,REJECTED,0,41,Good,0,Slow,0,0,100.0,5.0,Rejected,1
6384,CAND006384,5,2023-11-13,CAMPUS,HIRED,4.69,OFFERED,1,20,Excellent,0,Normal,1,1,100.0,5.0,Hired,0
6385,CAND006385,85,2024-07-16,LINKEDIN,HIRED,3.42,OFFERED,1,42,Good,0,Slow,0,1,100.0,1.0,Hired,1
6386,CAND006386,27,2024-01-30,AGENCY,HIRED,3.7,OFFERED,1,33,Good,0,Slow,0,1,100.0,4.0,Hired,1
6387,CAND006387,24,2023-01-19,NAUKRI,APPLIED,1.33,HOLD,0,35,Poor,0,Slow,0,0,84.95,6.0,On Hold,1
6388,CAND006388,24,2023-01-24,COMPANY WEBSITE,APPLIED,1.49,REJECTED,0,41,Poor,0,Slow,0,0,81.35,3.0,Rejected,1
6389,CAND006389,96,2024-12-11,REFERRAL,INTERVIEW,2.06,REJECTED,0,50,Average,0,Slow,0,0,80.9,2.0,Rejected,1
6390,CAND006390,91,2023-10-04,LINKEDIN,HIRED,3.22,OFFERED,1,27,Good,0,Normal,0,1,100.0,1.0,Hired,0
6391,CAND006391,88,2023-08-18,AGENCY,HIRED,2.31,OFFERED,1,46,Average,0,Slow,0,1,88.65,4.0,Hired,1
6392,CAND006392,99,2025-03-24,CAMPUS,HIRED,1.31,OFFERED,1,53,Poor,0,Slow,0,1,66.65,5.0,Hired,1
6393,CAND006393,87,2023-01-04,CAMPUS,INTERVIEW,2.43,HOLD,0,48,Average,0,Slow,0,0,88.45,5.0,On Hold,1
6394,CAND006394,8,2023-03-09,REFERRAL,HIRED,4.67,OFFERED,1,54,Excellent,0,Slow,1,1,100.0,2.0,Hired,1
6395,CAND006395,20,2023-06-05,CAMPUS,APPLIED,1.02,HOLD,0,40,Poor,0,Slow,0,0,75.3,5.0,On Hold,1
6396,CAND006396,35,2023-01-22,CAMPUS,APPLIED,1.27,REJECTED,0,41,Poor,0,Slow,0,0,78.05,5.0,Rejected,1
6397,CAND006397,45,2024-09-16,LINKEDIN,INTERVIEW,4.43,HOLD,0,11,Excellent,1,Fast,1,0,100.0,1.0,On Hold,0
6398,CAND006398,91,2025-02-17,AGENCY,INTERVIEW,3.84,REJECTED,0,40,Good,0,Slow,0,0,100.0,4.0,Rejected,1
6399,CAND006399,58,2025-03-08,REFERRAL,APPLIED,1.21,HOLD,0,33,Poor,0,Slow,0,0,85.15,2.0,On Hold,1
6400,CAND006400,57,2023-10-12,LINKEDIN,HIRED,1.66,OFFERED,1,50,Poor,0,Slow,0,1,74.9,1.0,Hired,1
6401,CAND006401,23,2025-04-24,CAMPUS,INTERVIEW,3.71,REJECTED,0,30,Good,0,Normal,0,0,100.0,5.0,Rejected,0
6402,CAND006402,36,2023-07-06,COMPANY WEBSITE,INTERVIEW,2.41,REJECTED,0,16,Average,0,Normal,0,0,100.0,3.0,Rejected,0
6403,CAND006403,99,2024-05-04,CAMPUS,INTERVIEW,4.76,REJECTED,0,51,Excellent,0,Slow,1,0,100.0,5.0,Rejected,1
6404,CAND006404,48,2024-01-10,COMPANY WEBSITE,INTERVIEW,4.99,HOLD,0,45,Excellent,0,Slow,1,0,100.0,3.0,On Hold,1
6405,CAND006405,2,2023-03-19,NAUKRI,INTERVIEW,2.93,HOLD,0,40,Average,0,Slow,0,0,100.0,6.0,On Hold,1
6406,CAND006406,36,2023-10-19,AGENCY,INTERVIEW,4.21,HOLD,0,28,Excellent,0,Normal,1,0,100.0,4.0,On Hold,0
6407,CAND006407,31,2023-11-05,CAMPUS,INTERVIEW,4.47,REJECTED,0,39,Excellent,0,Slow,1,0,100.0,5.0,Rejected,1
6408,CAND006408,27,2023-03-13,NAUKRI,HIRED,2.81,OFFERED,1,31,Average,0,Slow,0,1,100.0,6.0,Hired,1
6409,CAND006409,100,2024-02-19,REFERRAL,INTERVIEW,3.19,HOLD,0,40,Good,0,Slow,0,0,100.0,2.0,On Hold,1
6410,CAND006410,36,2025-01-28,COMPANY WEBSITE,INTERVIEW,2.42,REJECTED,0,44,Average,0,Slow,0,0,92.3,3.0,Rejected,1
6411,CAND006411,11,2024-02-10,AGENCY,INTERVIEW,3.58,HOLD,0,32,Good,0,Slow,0,0,100.0,4.0,On Hold,1
6412,CAND006412,57,2025-02-21,REFERRAL,HIRED,3.83,OFFERED,1,29,Good,0,Normal,0,1,100.0,2.0,Hired,0
6413,CAND006413,92,2025-05-06,AGENCY,HIRED,3.14,OFFERED,1,56,Good,0,Slow,0,1,91.1,4.0,Hired,1
6414,CAND006414,41,2024-06-23,AGENCY,INTERVIEW,2.54,HOLD,0,8,Average,1,Fast,0,0,100.0,4.0,On Hold,0
6415,CAND006415,21,2023-06-26,REFERRAL,INTERVIEW,4.34,REJECTED,0,23,Excellent,0,Normal,1,0,100.0,2.0,Rejected,0
6416,CAND006416,89,2023-03-29,AGENCY,APPLIED,1.4,HOLD,0,27,Poor,0,Normal,0,0,94.0,4.0,On Hold,0
6417,CAND006417,69,2023-02-09,NAUKRI,INTERVIEW,2.51,HOLD,0,36,Average,0,Slow,0,0,100.0,6.0,On Hold,1
6418,CAND006418,61,2024-06-22,AGENCY,APPLIED,1.63,HOLD,0,32,Poor,0,Slow,0,0,92.45,4.0,On Hold,1
6419,CAND006419,100,2025-01-10,REFERRAL,HIRED,3.98,OFFERED,1,24,Good,0,Normal,0,1,100.0,2.0,Hired,0
6420,CAND006420,71,2025-06-27,NAUKRI,INTERVIEW,3.16,HOLD,0,52,Good,0,Slow,0,0,95.4,6.0,On Hold,1
6421,CAND006421,28,2024-05-27,COMPANY WEBSITE,HIRED,4.68,OFFERED,1,41,Excellent,0,Slow,1,1,100.0,3.0,Hired,1
6422,CAND006422,57,2025-06-26,CAMPUS,INTERVIEW,2.32,REJECTED,0,22,Average,0,Normal,0,0,100.0,5.0,Rejected,0
6423,CAND006423,21,2023-01-27,COMPANY WEBSITE,INTERVIEW,4.81,REJECTED,0,14,Excellent,1,Fast,1,0,100.0,3.0,Rejected,0
6424,CAND006424,63,2024-03-16,CAMPUS,HIRED,4.72,OFFERED,1,56,Excellent,0,Slow,1,1,100.0,5.0,Hired,1
6425,CAND006425,1,2024-05-24,AGENCY,INTERVIEW,4.9,HOLD,0,40,Excellent,0,Slow,1,0,100.0,4.0,On Hold,1
6426,CAND006426,24,2023-12-25,CAMPUS,INTERVIEW,4.46,HOLD,0,19,Excellent,0,Normal,1,0,100.0,5.0,On Hold,0
6427,CAND006427,76,2025-12-14,LINKEDIN,HIRED,1.11,OFFERED,1,41,Poor,0,Slow,0,1,75.65,1.0,Hired,1
6428,CAND006428,12,2025-10-11,LINKEDIN,INTERVIEW,4.2,HOLD,0,29,Excellent,0,Normal,1,0,100.0,1.0,On Hold,0
6429,CAND006429,69,2025-06-11,AGENCY,INTERVIEW,2.7,REJECTED,0,11,Average,1,Fast,0,0,100.0,4.0,Rejected,0
6430,CAND006430,28,2023-10-04,CAMPUS,INTERVIEW,3.95,REJECTED,0,26,Good,0,Normal,0,0,100.0,5.0,Rejected,0
6431,CAND006431,51,2023-10-23,NAUKRI,INTERVIEW,4.25,HOLD,0,57,Excellent,0,Slow,1,0,100.0,6.0,On Hold,1
6432,CAND006432,2,2025-09-03,AGENCY,INTERVIEW,4.28,HOLD,0,24,Excellent,0,Normal,1,0,100.0,4.0,On Hold,0
6433,CAND006433,65,2025-05-04,LINKEDIN,HIRED,3.32,OFFERED,1,12,Good,1,Fast,0,1,100.0,1.0,Hired,0
6434,CAND006434,80,2023-06-25,LINKEDIN,INTERVIEW,3.24,HOLD,0,15,Good,1,Fast,0,0,100.0,1.0,On Hold,0
6435,CAND006435,60,2023-11-14,NAUKRI,HIRED,1.01,OFFERED,1,55,Poor,0,Slow,0,1,60.15,6.0,Hired,1
6436,CAND006436,40,2025-11-14,COMPANY WEBSITE,INTERVIEW,3.78,HOLD,0,17,Good,0,Normal,0,0,100.0,3.0,On Hold,0
6437,CAND006437,38,2024-10-25,COMPANY WEBSITE,HIRED,4.37,OFFERED,1,12,Excellent,1,Fast,1,1,100.0,3.0,Hired,0
6438,CAND006438,96,2023-04-12,REFERRAL,HIRED,3.12,OFFERED,1,20,Good,0,Normal,0,1,100.0,2.0,Hired,0
6439,CAND006439,11,2024-11-30,CAMPUS,HIRED,2.34,OFFERED,1,30,Average,0,Normal,0,1,100.0,5.0,Hired,0
6440,CAND006440,44,2025-09-28,AGENCY,HIRED,4.58,OFFERED,1,16,Excellent,0,Normal,1,1,100.0,4.0,Hired,0
6441,CAND006441,54,2024-04-14,AGENCY,APPLIED,1.15,REJECTED,0,23,Poor,0,Normal,0,0,94.25,4.0,Rejected,0
6442,CAND006442,79,2025-02-07,LINKEDIN,INTERVIEW,3.21,REJECTED,0,49,Good,0,Slow,0,0,99.15,1.0,Rejected,1
6443,CAND006443,2,2024-08-16,COMPANY WEBSITE,INTERVIEW,4.13,REJECTED,0,15,Excellent,1,Fast,1,0,100.0,3.0,Rejected,0
6444,CAND006444,62,2024-06-18,CAMPUS,INTERVIEW,2.4,HOLD,0,18,Average,0,Normal,0,0,100.0,5.0,On Hold,0
6445,CAND006445,76,2023-06-07,NAUKRI,HIRED,3.95,OFFERED,1,26,Good,0,Normal,0,1,100.0,6.0,Hired,0
6446,CAND006446,94,2025-06-02,LINKEDIN,INTERVIEW,3.51,REJECTED,0,44,Good,0,Slow,0,0,100.0,1.0,Rejected,1
6447,CAND006447,85,2023-10-29,REFERRAL,HIRED,2.38,OFFERED,1,8,Average,1,Fast,0,1,100.0,2.0,Hired,0
6448,CAND006448,96,2025-08-02,CAMPUS,APPLIED,1.6,HOLD,0,33,Poor,0,Slow,0,0,91.0,5.0,On Hold,1
6449,CAND006449,88,2024-04-15,COMPANY WEBSITE,HIRED,1.59,OFFERED,1,49,Poor,0,Slow,0,1,74.85,3.0,Hired,1
6450,CAND006450,78,2025-11-25,AGENCY,APPLIED,1.91,REJECTED,0,46,Poor,0,Slow,0,0,82.65,4.0,Rejected,1
6451,CAND006451,13,2024-05-06,NAUKRI,INTERVIEW,3.26,HOLD,0,33,Good,0,Slow,0,0,100.0,6.0,On Hold,1
6452,CAND006452,50,2023-12-09,LINKEDIN,HIRED,1.53,OFFERED,1,39,Poor,0,Slow,0,1,83.95,1.0,Hired,1
6453,CAND006453,52,2024-03-22,AGENCY,INTERVIEW,4.19,REJECTED,0,51,Excellent,0,Slow,1,0,100.0,4.0,Rejected,1
